,car_name,brand,model,vehicle_age,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_km_driven
40075,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40076,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40077,75,16,96,12,1,2,1,17.3,1061,57.5,5,150000,16.609640474436812
40078,37,6,112,8,0,2,1,19.0,1086,68.1,5,403000,15.880898802542745
40079,75,16,96,14,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40080,75,16,96,12,1,2,1,17.3,1061,57.5,5,145000,15.609640474436812
40081,37,6,112,9,0,2,1,19.0,1086,68.1,5,285000,16.095067301607052
40082,75,16,96,12,1,2,1,17.3,1061,57.5,5,233000,15.687020215233826
40083,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.609640474436812
40084,37,6,112,9,0,2,1,19.0,1086,68.1,5,285000,16.095067301607052
40085,75,16,96,9,1,2,1,26.2,998,58.2,5,260000,16.872674880270605
40086,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40087,75,16,96,13,1,2,1,17.3,1061,57.5,5,140000,16.872674880270605
40088,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40089,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40090,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.609640474436812
40091,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40092,75,16,96,12,1,2,1,17.3,1061,57.5,5,160000,15.965784284662087
40093,75,16,96,12,1,2,1,17.3,1061,57.5,5,160000,15.965784284662087
40094,75,16,96,10,1,2,1,26.2,998,58.2,5,250000,16.872674880270605
40095,75,16,96,15,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40096,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40097,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40098,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40099,75,16,96,13,0,2,1,17.3,1061,57.5,5,175000,16.37373180393012
40100,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40101,33,6,80,11,0,2,1,13.45,1086,62.1,5,230000,15.095067301607054
40102,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40103,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40104,75,16,96,12,1,2,1,17.3,1061,57.5,5,110000,16.872674880270605
40105,75,16,96,9,1,2,1,26.2,998,58.2,5,260000,16.872674880270605
40106,75,16,96,9,1,2,1,14.4,998,61.7,5,260000,16.733968609439014
40107,37,6,112,8,0,2,1,19.0,1086,68.1,5,403000,15.880898802542745
40108,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.609640474436812
40109,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40110,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40111,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40112,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40113,33,6,80,8,0,2,1,13.45,1086,62.1,5,270000,17.200592137689252
40114,75,16,96,13,1,2,1,17.3,1061,57.5,5,140000,16.872674880270605
40115,75,16,96,12,1,2,1,17.3,1061,57.5,5,110000,16.872674880270605
40116,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40117,75,16,96,11,1,2,1,17.3,1061,57.5,5,165000,16.251186503524334
40118,75,16,96,13,0,2,1,17.3,1061,57.5,5,175000,16.37373180393012
40119,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40120,75,16,96,13,1,2,1,17.3,1061,57.5,5,190000,16.457637380991763
40121,37,6,112,9,0,2,1,19.0,1086,68.1,5,295000,16.074308741440255
40122,75,16,96,14,0,2,1,17.3,1061,57.5,5,148000,16.055960234452293
40123,75,16,96,10,1,2,1,26.2,998,58.2,5,250000,16.872674880270605
40124,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40125,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40126,75,16,96,11,1,2,1,17.3,1061,57.5,5,165000,16.251186503524334
40127,75,16,96,8,1,2,1,14.6,998,61.6,5,275000,16.03187347511986
40128,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40129,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40130,75,16,96,13,1,2,1,17.3,1061,57.5,5,175000,16.720671786825555
40131,75,16,96,12,1,2,1,17.3,1061,57.5,5,110000,16.872674880270605
40132,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40133,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40134,75,16,96,14,1,2,1,17.3,1061,57.5,5,102000,16.747143998186747
40135,75,16,96,14,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40136,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40137,75,16,96,9,1,2,1,14.4,998,61.7,5,270000,15.809089822234805
40138,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40139,75,16,96,11,0,2,1,17.3,1061,57.5,5,240000,15.462566175108332
40140,75,16,96,8,1,2,1,14.6,998,61.6,5,275000,16.03187347511986
40141,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40142,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40143,75,16,96,12,0,2,1,26.2,998,58.2,5,175000,16.251186503524334
40144,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40145,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40146,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40147,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40148,75,16,96,11,0,2,1,17.3,1061,57.5,5,240000,15.462566175108332
40149,75,16,96,15,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40150,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40151,75,16,96,13,1,2,1,17.3,1061,57.5,5,190000,16.457637380991763
40152,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.609640474436812
40153,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40154,37,6,112,6,1,2,1,19.2,1086,68.05,5,420000,13.872674880270605
40155,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.609640474436812
40156,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40157,75,16,96,12,1,2,1,17.3,1061,57.5,5,145000,15.609640474436812
40158,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40159,75,16,96,14,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40160,75,16,96,12,1,2,1,17.3,1061,57.5,5,233000,15.687020215233826
40161,33,6,80,12,1,2,1,13.45,1086,62.1,5,200000,16.747143998186747
40162,75,16,96,13,1,2,1,17.3,1061,57.5,5,140000,16.872674880270605
40163,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40164,33,6,80,12,1,2,1,13.45,1086,62.1,5,200000,16.747143998186747
40165,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40166,75,16,96,14,1,2,1,17.3,1061,57.5,5,125000,16.28771237954945
40167,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40168,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40169,75,16,96,12,1,2,1,17.3,1061,57.5,5,160000,15.965784284662087
40170,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40171,75,16,96,12,1,2,1,17.3,1061,57.5,5,145000,15.609640474436812
40172,37,6,112,9,0,2,1,19.0,1086,68.1,5,285000,16.095067301607052
40173,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40174,75,16,96,13,1,2,1,17.3,1061,57.5,5,117000,16.095067301607052
40175,37,6,112,8,0,2,1,19.0,1086,68.1,5,403000,15.880898802542745
40176,75,16,96,11,1,2,1,17.3,1061,57.5,5,165000,16.251186503524334
40177,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40178,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40179,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40180,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40181,75,16,96,8,1,2,1,14.6,998,61.6,5,275000,16.03187347511986
40182,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40183,75,16,96,14,0,2,1,17.3,1061,57.5,5,120000,15.362389065843946
40184,37,6,112,9,0,2,1,19.0,1086,68.1,5,295000,16.074308741440255
40185,75,16,96,11,1,2,1,26.2,998,58.2,5,220000,16.28771237954945
40186,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40187,75,16,96,12,1,2,1,17.3,1061,57.5,5,145000,15.609640474436812
40188,37,6,112,6,1,2,1,19.2,1086,68.05,5,420000,13.872674880270605
40189,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40190,75,16,96,12,1,2,1,17.3,1061,57.5,5,110000,16.872674880270605
40191,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40192,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.872674880270605
40193,75,16,96,13,1,2,1,17.3,1061,57.5,5,175000,16.720671786825555
40194,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40195,33,6,80,8,0,2,1,13.45,1086,62.1,5,270000,17.200592137689252
40196,75,16,96,9,1,2,1,14.4,998,61.7,5,260000,16.733968609439014
40197,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40198,75,16,96,8,1,2,1,14.6,998,61.6,5,275000,16.03187347511986
40199,75,16,96,14,0,2,1,17.3,1061,57.5,5,120000,15.362389065843946
40200,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40201,75,16,96,12,1,2,1,17.3,1061,57.5,5,145000,15.609640474436812
40202,75,16,96,10,1,2,1,26.2,998,58.2,5,250000,16.872674880270605
40203,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40204,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40205,75,16,96,14,0,2,1,17.3,1061,57.5,5,120000,15.362389065843946
40206,75,16,96,14,1,2,1,17.3,1061,57.5,5,125000,16.28771237954945
40207,75,16,96,14,1,2,1,17.3,1061,57.5,5,125000,16.28771237954945
40208,33,6,80,8,0,2,1,13.45,1086,62.1,5,270000,17.200592137689252
40209,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40210,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40211,33,6,80,8,0,2,1,13.45,1086,62.1,5,270000,17.200592137689252
40212,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40213,75,16,96,15,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40214,75,16,96,11,1,2,1,17.3,1061,57.5,5,165000,16.251186503524334
40215,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40216,75,16,96,10,0,2,1,26.2,998,58.2,5,260000,16.218241575600786
40217,75,16,96,10,1,2,1,26.2,998,58.2,5,250000,16.872674880270605
40218,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40219,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40220,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40221,75,16,96,12,0,2,1,26.2,998,58.2,5,175000,16.251186503524334
40222,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40223,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40224,37,6,112,6,1,2,1,19.2,1086,68.05,5,420000,13.872674880270605
40225,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40226,75,16,96,12,1,2,1,17.3,1061,57.5,5,233000,15.687020215233826
40227,37,6,112,9,0,2,1,19.0,1086,68.1,5,295000,16.074308741440255
40228,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40229,75,16,96,13,0,2,1,17.3,1061,57.5,5,175000,16.37373180393012
40230,75,16,96,11,1,2,1,26.2,998,58.2,5,220000,16.28771237954945
40231,75,16,96,12,1,2,1,17.3,1061,57.5,5,160000,15.965784284662087
40232,75,16,96,12,1,2,1,17.3,1061,57.5,5,150000,16.609640474436812
40233,75,16,96,12,1,2,1,17.3,1061,57.5,5,150000,16.609640474436812
40234,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.609640474436812
40235,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40236,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40237,75,16,96,13,1,2,1,17.3,1061,57.5,5,117000,16.095067301607052
40238,37,6,112,8,0,2,1,19.0,1086,68.1,5,403000,15.880898802542745
40239,33,6,80,11,0,2,1,13.45,1086,62.1,5,230000,15.095067301607054
40240,75,16,96,10,0,2,1,26.2,998,58.2,5,260000,16.218241575600786
40241,37,6,112,9,0,2,1,19.0,1086,68.1,5,285000,16.095067301607052
40242,75,16,96,11,0,2,1,17.3,1061,57.5,5,240000,15.462566175108332
40243,75,16,96,14,1,2,1,17.3,1061,57.5,5,102000,16.747143998186747
40244,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40245,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40246,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40247,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40248,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40249,37,6,112,8,0,2,1,19.0,1086,68.1,5,403000,15.880898802542745
40250,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40251,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.609640474436812
40252,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40253,75,16,96,13,1,2,1,17.3,1061,57.5,5,140000,16.872674880270605
40254,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40255,75,16,96,12,0,2,1,26.2,998,58.2,5,175000,16.251186503524334
40256,75,16,96,9,1,2,1,14.4,998,61.7,5,260000,16.733968609439014
40257,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40258,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40259,75,16,96,12,1,2,1,17.3,1061,57.5,5,145000,15.609640474436812
40260,33,6,80,12,1,2,1,13.45,1086,62.1,5,200000,16.747143998186747
40261,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40262,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40263,75,16,96,13,1,2,1,17.3,1061,57.5,5,175000,16.720671786825555
40264,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40265,75,16,96,15,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40266,75,16,96,12,1,2,1,17.3,1061,57.5,5,150000,16.609640474436812
40267,75,16,96,13,0,2,1,17.3,1061,57.5,5,175000,16.37373180393012
40268,75,16,96,12,1,2,1,17.3,1061,57.5,5,150000,16.609640474436812
40269,75,16,96,13,1,2,1,17.3,1061,57.5,5,190000,16.457637380991763
40270,75,16,96,11,0,2,1,17.3,1061,57.5,5,240000,15.462566175108332
40271,75,16,96,14,0,2,1,17.3,1061,57.5,5,120000,15.362389065843946
40272,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40273,75,16,96,9,1,2,1,26.2,998,58.2,5,260000,16.872674880270605
40274,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40275,33,6,80,11,1,2,1,13.45,1086,62.1,5,150000,16.095067301607052
40276,75,16,96,12,1,2,1,17.3,1061,57.5,5,160000,15.965784284662087
40277,33,6,80,12,1,2,1,13.45,1086,62.1,5,200000,16.747143998186747
40278,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40279,75,16,96,11,1,2,1,17.3,1061,57.5,5,165000,16.251186503524334
40280,75,16,96,13,1,2,1,17.3,1061,57.5,5,190000,16.457637380991763
40281,75,16,96,9,1,2,1,26.2,998,58.2,5,260000,16.872674880270605
40282,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40283,33,6,80,11,0,2,1,13.45,1086,62.1,5,230000,15.095067301607054
40284,37,6,112,6,1,2,1,19.2,1086,68.05,5,420000,13.872674880270605
40285,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.609640474436812
40286,75,16,96,8,1,2,1,14.6,998,61.6,5,275000,16.03187347511986
40287,75,16,96,12,1,2,1,17.3,1061,57.5,5,160000,15.965784284662087
40288,75,16,96,11,1,2,1,26.2,998,58.2,5,220000,16.28771237954945
40289,75,16,96,11,0,2,1,17.3,1061,57.5,5,240000,15.462566175108332
40290,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40291,75,16,96,13,1,2,1,17.3,1061,57.5,5,175000,16.720671786825555
40292,37,6,112,9,0,2,1,19.0,1086,68.1,5,295000,16.074308741440255
40293,75,16,96,13,1,2,1,17.3,1061,57.5,5,140000,16.872674880270605
40294,75,16,96,13,1,2,1,17.3,1061,57.5,5,175000,16.720671786825555
40295,75,16,96,14,0,2,1,17.3,1061,57.5,5,120000,15.362389065843946
40296,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40297,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40298,75,16,96,12,1,2,1,17.3,1061,57.5,5,145000,15.609640474436812
40299,75,16,96,14,1,2,1,17.3,1061,57.5,5,125000,16.28771237954945
40300,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40301,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40302,33,6,80,8,0,2,1,13.45,1086,62.1,5,270000,17.200592137689252
40303,75,16,96,13,0,2,1,17.3,1061,57.5,5,175000,16.37373180393012
40304,75,16,96,12,1,2,1,17.3,1061,57.5,5,160000,15.965784284662087
40305,75,16,96,9,1,2,1,14.4,998,61.7,5,270000,15.809089822234805
40306,75,16,96,13,1,2,1,17.3,1061,57.5,5,140000,16.872674880270605
40307,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40308,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40309,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40310,75,16,96,15,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40311,75,16,96,10,0,2,1,26.2,998,58.2,5,260000,16.218241575600786
40312,75,16,96,12,1,2,1,17.3,1061,57.5,5,160000,15.965784284662087
40313,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40314,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40315,75,16,96,13,1,2,1,17.3,1061,57.5,5,175000,16.720671786825555
40316,75,16,96,9,1,2,1,14.4,998,61.7,5,270000,15.809089822234805
40317,75,16,96,14,0,2,1,17.3,1061,57.5,5,148000,16.055960234452293
40318,75,16,96,12,1,2,1,17.3,1061,57.5,5,233000,15.687020215233826
40319,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40320,75,16,96,11,0,2,1,17.3,1061,57.5,5,240000,15.462566175108332
40321,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40322,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.872674880270605
40323,37,6,112,9,0,2,1,19.0,1086,68.1,5,285000,16.095067301607052
40324,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40325,75,16,96,12,1,2,1,17.3,1061,57.5,5,150000,16.609640474436812
40326,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40327,75,16,96,13,1,2,1,17.3,1061,57.5,5,117000,16.095067301607052
40328,75,16,96,13,1,2,1,17.3,1061,57.5,5,140000,16.872674880270605
40329,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40330,75,16,96,12,1,2,1,17.3,1061,57.5,5,233000,15.687020215233826
40331,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.872674880270605
40332,75,16,96,10,0,2,1,26.2,998,58.2,5,260000,16.218241575600786
40333,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40334,75,16,96,13,1,2,1,17.3,1061,57.5,5,117000,16.095067301607052
40335,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40336,33,6,80,11,0,2,1,13.45,1086,62.1,5,230000,15.095067301607054
40337,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.872674880270605
40338,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.872674880270605
40339,75,16,96,12,1,2,1,17.3,1061,57.5,5,233000,15.687020215233826
40340,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40341,75,16,96,14,1,2,1,17.3,1061,57.5,5,125000,16.28771237954945
40342,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40343,75,16,96,12,1,2,1,17.3,1061,57.5,5,233000,15.687020215233826
40344,75,16,96,12,1,2,1,17.3,1061,57.5,5,110000,16.872674880270605
40345,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40346,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40347,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.609640474436812
40348,75,16,96,14,0,2,1,17.3,1061,57.5,5,120000,15.362389065843946
40349,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40350,37,6,112,9,0,2,1,19.0,1086,68.1,5,285000,16.095067301607052
40351,75,16,96,9,1,2,1,26.2,998,58.2,5,260000,16.872674880270605
40352,75,16,96,13,1,2,1,17.3,1061,57.5,5,140000,16.872674880270605
40353,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40354,75,16,96,13,1,2,1,17.3,1061,57.5,5,190000,16.457637380991763
40355,75,16,96,12,1,2,1,17.3,1061,57.5,5,160000,15.965784284662087
40356,75,16,96,9,1,2,1,26.2,998,58.2,5,260000,16.872674880270605
40357,75,16,96,7,1,2,1,14.6,998,61.6,5,350000,15.872674880270605
40358,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40359,75,16,96,14,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40360,75,16,96,8,1,2,1,14.6,998,61.6,5,275000,16.03187347511986
40361,75,16,96,11,0,2,1,17.3,1061,57.5,5,240000,15.462566175108332
40362,75,16,96,9,1,2,1,14.4,998,61.7,5,260000,16.733968609439014
40363,75,16,96,11,1,2,1,17.3,1061,57.5,5,165000,16.251186503524334
40364,75,16,96,14,0,2,1,26.2,998,58.2,5,175000,15.638549044360332
40365,33,6,80,11,0,2,1,13.45,1086,62.1,5,230000,15.095067301607054
40366,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40367,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40368,75,16,96,12,0,2,1,26.2,998,58.2,5,175000,16.251186503524334
40369,75,16,96,11,1,2,1,17.3,1061,57.5,5,165000,16.251186503524334
40370,37,6,112,6,1,2,1,19.2,1086,68.05,5,420000,13.872674880270605
40371,75,16,96,14,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40372,37,6,112,9,0,2,1,19.0,1086,68.1,5,295000,16.074308741440255
40373,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40374,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40375,33,6,80,8,0,2,1,13.45,1086,62.1,5,270000,17.200592137689252
40376,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40377,75,16,96,9,1,2,1,14.4,998,61.7,5,270000,15.809089822234805
40378,37,6,112,8,0,2,1,19.0,1086,68.1,5,403000,15.880898802542745
40379,37,6,112,9,0,2,1,19.0,1086,68.1,5,285000,16.095067301607052
40380,37,6,112,6,1,2,1,19.2,1086,68.05,5,420000,13.872674880270605
40381,75,16,96,14,1,2,1,17.3,1061,57.5,5,90000,16.457637380991763
40382,75,16,96,14,0,2,1,17.3,1061,57.5,5,120000,15.362389065843946
40383,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40384,75,16,96,13,0,2,1,17.3,1061,57.5,5,175000,16.37373180393012
40385,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40386,33,6,80,11,0,2,1,13.45,1086,62.1,5,230000,15.095067301607054
40387,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40388,33,6,80,11,1,2,1,17.8,1086,63.0,5,150000,15.877475866534427
40389,75,16,96,9,1,2,1,14.4,998,61.7,5,270000,15.809089822234805
40390,75,16,96,9,1,2,1,26.2,998,58.2,5,260000,16.872674880270605
40391,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40392,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40393,75,16,96,13,1,2,1,17.3,1061,57.5,5,190000,16.457637380991763
40394,33,6,80,8,0,2,1,13.45,1086,62.1,5,270000,17.200592137689252
40395,33,6,80,10,0,2,1,13.45,1086,62.1,5,250000,16.175237650291038
40396,75,16,96,14,0,2,1,17.3,1061,57.5,5,120000,15.362389065843946
40397,75,16,96,11,0,2,1,14.6,998,61.6,5,265000,14.944666312758505
40398,75,16,96,13,0,2,1,17.3,1061,57.5,5,175000,16.37373180393012
40399,33,6,80,12,0,2,1,13.45,1086,62.1,5,175000,16.105765312018264
40400,75,16,96,10,0,2,1,26.2,998,58.2,5,260000,16.218241575600786
40401,75,16,96,8,1,2,1,14.6,998,61.6,5,275000,16.03187347511986
40402,75,16,96,11,0,2,1,17.3,1061,57.5,5,240000,15.462566175108332
40403,75,16,96,11,1,2,1,26.2,998,58.2,5,220000,16.28771237954945
40404,33,6,80,8,0,2,1,13.45,1086,62.1,5,270000,17.200592137689252
40405,75,16,96,15,1,2,1,17.3,1061,57.5,5,80000,16.457637380991763
40406,75,16,96,13,0,2,1,17.3,1061,57.5,5,175000,16.37373180393012
40407,37,6,112,9,0,2,1,19.0,1086,68.1,5,285000,16.095067301607052
40408,37,6,112,7,0,2,1,19.2,1086,68.05,5,259000,15.174301544467632
40409,33,6,80,12,1,2,1,13.45,1086,62.1,5,200000,16.747143998186747
40410,33,6,80,11,1,2,1,17.8,1086,63.0,5,134000,16.872674880270605
40411,75,16,96,12,0,2,1,26.2,998,58.2,5,175000,16.251186503524334
40412,75,16,96,11,0,2,1,17.3,1061,57.5,5,240000,15.462566175108332
40413,33,6,80,11,0,2,1,13.45,1086,62.1,5,230000,15.095067301607054
40414,75,16,96,9,1,2,1,26.2,998,58.2,5,260000,16.872674880270605
40415,75,16,96,11,1,2,1,26.2,998,58.2,5,220000,16.28771237954945
